date,sku_id,quantity
2022-11-20,P0018,738
2022-11-20,P0019,494
2022-11-20,P0020,300
2022-11-21,P0001,763
2022-11-21,P0002,700
2022-11-21,P0003,646
2022-11-21,P0004,449
2022-11-21,P0005,750
2022-11-21,P0006,654
2022-11-21,P0007,517
2022-11-21,P0008,480
2022-11-21,P0009,763
2022-11-21,P0010,1246
2022-11-21,P0011,514
2022-11-21,P0012,603
2022-11-21,P0013,666
2022-11-21,P0014,698
2022-11-21,P0015,559
2022-11-21,P0016,927
2022-11-21,P0017,606
2022-11-21,P0018,661
2022-11-21,P0019,935
2022-11-21,P0020,582
2022-11-22,P0001,347
2022-11-22,P0002,722
2022-11-22,P0003,483
2022-11-22,P0004,689
2022-11-22,P0005,1370
2022-11-22,P0006,465
2022-11-22,P0007,840
2022-11-22,P0008,442
2022-11-22,P0009,1437
2022-11-22,P0010,441
2022-11-22,P0011,877
2022-11-22,P0012,522
2022-11-22,P0013,748
2022-11-22,P0014,926
2022-11-22,P0015,340
2022-11-22,P0016,517
2022-11-22,P0017,493
2022-11-22,P0018,781
2022-11-22,P0019,778
2022-11-22,P0020,1115
2022-11-23,P0001,1269
2022-11-23,P0002,684
2022-11-23,P0003,690
2022-11-23,P0004,330
2022-11-23,P0005,430
2022-11-23,P0006,704
2022-11-23,P0007,611
2022-11-23,P0008,1074
2022-11-23,P0009,862
2022-11-23,P0010,644
2022-11-23,P0011,914
2022-11-23,P0012,502
2022-11-23,P0013,807
2022-11-23,P0014,642
2022-11-23,P0015,705
2022-11-23,P0016,819
2022-11-23,P0017,1002
2022-11-23,P0018,339
2022-11-23,P0019,1110
2022-11-23,P0020,410
2022-11-24,P0001,722
2022-11-24,P0002,792
2022-11-24,P0003,553
2022-11-24,P0004,529
2022-11-24,P0005,738
2022-11-24,P0006,780
2022-11-24,P0007,789
2022-11-24,P0008,442
2022-11-24,P0009,893
2022-11-24,P0010,596
2022-11-24,P0011,566
2022-11-24,P0012,568
2022-11-24,P0013,1035
2022-11-24,P0014,474
2022-11-24,P0015,734
2022-11-24,P0016,784
2022-11-24,P0017,722
2022-11-24,P0018,360
2022-11-24,P0019,369
2022-11-24,P0020,747
2022-11-25,P0001,783
2022-11-25,P0002,421
2022-11-25,P0003,629
2022-11-25,P0004,899
2022-11-25,P0005,690
2022-11-25,P0006,632
2022-11-25,P0007,710
2022-11-25,P0008,438
2022-11-25,P0009,669
2022-11-25,P0010,727
2022-11-25,P0011,811
2022-11-25,P0012,753
2022-11-25,P0013,1382
2022-11-25,P0014,431
2022-11-25,P0015,896
2022-11-25,P0016,726
2022-11-25,P0017,958
2022-11-25,P0018,555
2022-11-25,P0019,958
2022-11-25,P0020,947
2022-11-26,P0001,721
2022-11-26,P0002,608
2022-11-26,P0003,380
2022-11-26,P0004,919
2022-11-26,P0005,918
2022-11-26,P0006,673
2022-11-26,P0007,1235
2022-11-26,P0008,378
2022-11-26,P0009,361
2022-11-26,P0010,1227
2022-11-26,P0011,1028
2022-11-26,P0012,903
2022-11-26,P0013,690
2022-11-26,P0014,496
2022-11-26,P0015,1051
2022-11-26,P0016,964
2022-11-26,P0017,1072
2022-11-26,P0018,565
2022-11-26,P0019,1003
2022-11-26,P0020,320
2022-11-27,P0001,434
2022-11-27,P0002,845
2022-11-27,P0003,1364
2022-11-27,P0004,768
2022-11-27,P0005,1456
2022-11-27,P0006,467
2022-11-27,P0007,493
2022-11-27,P0008,383
2022-11-27,P0009,649
2022-11-27,P0010,1193
2022-11-27,P0011,699
2022-11-27,P0012,559
2022-11-27,P0013,467
2022-11-27,P0014,375
2022-11-27,P0015,866
2022-11-27,P0016,431
2022-11-27,P0017,335
2022-11-27,P0018,292
2022-11-27,P0019,939
2022-11-27,P0020,1206
2022-11-28,P0001,736
2022-11-28,P0002,322
2022-11-28,P0003,611
2022-11-28,P0004,1231
2022-11-28,P0005,1080
2022-11-28,P0006,301
2022-11-28,P0007,569
2022-11-28,P0008,251
2022-11-28,P0009,694
2022-11-28,P0010,249
2022-11-28,P0011,644
2022-11-28,P0012,927
2022-11-28,P0013,715
2022-11-28,P0014,720
2022-11-28,P0015,871
2022-11-28,P0016,859
2022-11-28,P0017,555
2022-11-28,P0018,587
2022-11-28,P0019,232
2022-11-28,P0020,403
2022-11-29,P0001,531
2022-11-29,P0002,844
2022-11-29,P0003,141
2022-11-29,P0004,1059
2022-11-29,P0005,761
2022-11-29,P0006,911
2022-11-29,P0007,1027
2022-11-29,P0008,677
2022-11-29,P0009,464
2022-11-29,P0010,605
2022-11-29,P0011,656
2022-11-29,P0012,714
2022-11-29,P0013,671
2022-11-29,P0014,854
2022-11-29,P0015,1101
2022-11-29,P0016,891
2022-11-29,P0017,1087
2022-11-29,P0018,455
2022-11-29,P0019,376
2022-11-29,P0020,715
2022-11-30,P0001,987
2022-11-30,P0002,498
2022-11-30,P0003,562
2022-11-30,P0004,873
2022-11-30,P0005,421
2022-11-30,P0006,565
2022-11-30,P0007,920
2022-11-30,P0008,491
2022-11-30,P0009,807
2022-11-30,P0010,735
2022-11-30,P0011,490
2022-11-30,P0012,347
2022-11-30,P0013,764
2022-11-30,P0014,421
2022-11-30,P0015,1002
2022-11-30,P0016,831
2022-11-30,P0017,706
2022-11-30,P0018,628
2022-11-30,P0019,911
2022-11-30,P0020,873
2022-12-01,P0001,914
2022-12-01,P0002,725
2022-12-01,P0003,674
2022-12-01,P0004,461
2022-12-01,P0005,800
2022-12-01,P0006,751
2022-12-01,P0007,1387
2022-12-01,P0008,231
2022-12-01,P0009,753
2022-12-01,P0010,1036
2022-12-01,P0011,712
2022-12-01,P0012,460
2022-12-01,P0013,653
2022-12-01,P0014,543
2022-12-01,P0015,1053
2022-12-01,P0016,478
2022-12-01,P0017,520
2022-12-01,P0018,662
2022-12-01,P0019,562
2022-12-01,P0020,753
2022-12-02,P0001,1058
2022-12-02,P0002,711
2022-12-02,P0003,665
2022-12-02,P0004,1002
2022-12-02,P0005,1021
2022-12-02,P0006,397
2022-12-02,P0007,538
2022-12-02,P0008,580
2022-12-02,P0009,812
2022-12-02,P0010,1014
2022-12-02,P0011,619
2022-12-02,P0012,900
2022-12-02,P0013,592
2022-12-02,P0014,993
2022-12-02,P0015,425
2022-12-02,P0016,692
2022-12-02,P0017,511
2022-12-02,P0018,441
2022-12-02,P0019,840
2022-12-02,P0020,537
2022-12-03,P0001,703
2022-12-03,P0002,427
2022-12-03,P0003,673
2022-12-03,P0004,883
2022-12-03,P0005,677
2022-12-03,P0006,885
2022-12-03,P0007,503
2022-12-03,P0008,351
2022-12-03,P0009,602
2022-12-03,P0010,519
2022-12-03,P0011,619
2022-12-03,P0012,843
2022-12-03,P0013,1049
2022-12-03,P0014,264
2022-12-03,P0015,627
2022-12-03,P0016,518
2022-12-03,P0017,590
2022-12-03,P0018,1049
2022-12-03,P0019,956
2022-12-03,P0020,718
2022-12-04,P0001,871
2022-12-04,P0002,430
2022-12-04,P0003,675
2022-12-04,P0004,911
2022-12-04,P0005,825
2022-12-04,P0006,667
2022-12-04,P0007,803
2022-12-04,P0008,541
2022-12-04,P0009,871
2022-12-04,P0010,506
2022-12-04,P0011,549
2022-12-04,P0012,777
2022-12-04,P0013,300
2022-12-04,P0014,958
2022-12-04,P0015,678
2022-12-04,P0016,645
2022-12-04,P0017,505
2022-12-04,P0018,473
2022-12-04,P0019,596
2022-12-04,P0020,599
2022-12-05,P0001,1035
2022-12-05,P0002,615
2022-12-05,P0003,669
2022-12-05,P0004,515
2022-12-05,P0005,988
2022-12-05,P0006,760
2022-12-05,P0007,631
2022-12-05,P0008,749
2022-12-05,P0009,607
2022-12-05,P0010,891
2022-12-05,P0011,391
2022-12-05,P0012,495
2022-12-05,P0013,694
2022-12-05,P0014,977
2022-12-05,P0015,627
2022-12-05,P0016,652
2022-12-05,P0017,214
2022-12-05,P0018,604
2022-12-05,P0019,672
2022-12-05,P0020,718
2022-12-06,P0001,1036
2022-12-06,P0002,465
2022-12-06,P0003,1131
2022-12-06,P0004,548
2022-12-06,P0005,224
2022-12-06,P0006,725
2022-12-06,P0007,589
2022-12-06,P0008,465
2022-12-06,P0009,300
2022-12-06,P0010,498
2022-12-06,P0011,855
2022-12-06,P0012,997
2022-12-06,P0013,800
2022-12-06,P0014,866
2022-12-06,P0015,838
2022-12-06,P0016,667
2022-12-06,P0017,1279
2022-12-06,P0018,611
2022-12-06,P0019,782
2022-12-06,P0020,1173
2022-12-07,P0001,1252
2022-12-07,P0002,680
2022-12-07,P0003,503
2022-12-07,P0004,488
2022-12-07,P0005,937
2022-12-07,P0006,431
2022-12-07,P0007,243
2022-12-07,P0008,326
2022-12-07,P0009,433
2022-12-07,P0010,754
2022-12-07,P0011,462
2022-12-07,P0012,593
2022-12-07,P0013,1041
2022-12-07,P0014,898
2022-12-07,P0015,575
2022-12-07,P0016,1044
2022-12-07,P0017,1066
2022-12-07,P0018,552
2022-12-07,P0019,375
2022-12-07,P0020,331
2022-12-08,P0001,998
2022-12-08,P0002,716
2022-12-08,P0003,508
2022-12-08,P0004,978
2022-12-08,P0005,387
2022-12-08,P0006,578
2022-12-08,P0007,515
2022-12-08,P0008,807
2022-12-08,P0009,608
2022-12-08,P0010,579
2022-12-08,P0011,750
2022-12-08,P0012,706
2022-12-08,P0013,467
2022-12-08,P0014,474
2022-12-08,P0015,317
2022-12-08,P0016,607
2022-12-08,P0017,543
2022-12-08,P0018,645
2022-12-08,P0019,768
2022-12-08,P0020,822
2022-12-09,P0001,944
2022-12-09,P0002,793
2022-12-09,P0003,468
2022-12-09,P0004,284
2022-12-09,P0005,674
2022-12-09,P0006,299
2022-12-09,P0007,279
2022-12-09,P0008,392
2022-12-09,P0009,560
2022-12-09,P0010,449
2022-12-09,P0011,618
2022-12-09,P0012,1040
2022-12-09,P0013,564
2022-12-09,P0014,614
2022-12-09,P0015,807
2022-12-09,P0016,658
2022-12-09,P0017,966
2022-12-09,P0018,538
2022-12-09,P0019,913
2022-12-09,P0020,891
2022-12-10,P0001,335
2022-12-10,P0002,268
2022-12-10,P0003,862
2022-12-10,P0004,430
2022-12-10,P0005,495
2022-12-10,P0006,819
2022-12-10,P0007,288
2022-12-10,P0008,105
2022-12-10,P0009,925
2022-12-10,P0010,599
2022-12-10,P0011,444
2022-12-10,P0012,851
2022-12-10,P0013,675
2022-12-10,P0014,730
2022-12-10,P0015,168
2022-12-10,P0016,671
2022-12-10,P0017,878
2022-12-10,P0018,565
2022-12-10,P0019,358
2022-12-10,P0020,729
2022-12-11,P0001,397
2022-12-11,P0002,744
2022-12-11,P0003,705
2022-12-11,P0004,307
2022-12-11,P0005,196
2022-12-11,P0006,1120
2022-12-11,P0007,648
2022-12-11,P0008,1188
2022-12-11,P0009,502
2022-12-11,P0010,822
2022-12-11,P0011,733
2022-12-11,P0012,869
2022-12-11,P0013,1294
2022-12-11,P0014,950
2022-12-11,P0015,615
2022-12-11,P0016,995
2022-12-11,P0017,1015
2022-12-11,P0018,621
2022-12-11,P0019,342
2022-12-11,P0020,718
2022-12-12,P0001,860
2022-12-12,P0002,890
2022-12-12,P0003,753
2022-12-12,P0004,644
2022-12-12,P0005,301
2022-12-12,P0006,502
2022-12-12,P0007,706
2022-12-12,P0008,464
2022-12-12,P0009,721
2022-12-12,P0010,838
2022-12-12,P0011,1039
2022-12-12,P0012,256
2022-12-12,P0013,777
2022-12-12,P0014,399
2022-12-12,P0015,633
2022-12-12,P0016,598
2022-12-12,P0017,321
2022-12-12,P0018,907
2022-12-12,P0019,825
2022-12-12,P0020,1009
2022-12-13,P0001,1187
2022-12-13,P0002,882
2022-12-13,P0003,591
2022-12-13,P0004,549
2022-12-13,P0005,728
2022-12-13,P0006,341
2022-12-13,P0007,655
2022-12-13,P0008,667
2022-12-13,P0009,884
2022-12-13,P0010,562
2022-12-13,P0011,425
2022-12-13,P0012,502
2022-12-13,P0013,709
2022-12-13,P0014,568
2022-12-13,P0015,813
2022-12-13,P0016,781
2022-12-13,P0017,364
2022-12-13,P0018,471
2022-12-13,P0019,323
2022-12-13,P0020,534
2022-12-14,P0001,618
2022-12-14,P0002,779
2022-12-14,P0003,917
2022-12-14,P0004,785
2022-12-14,P0005,563
2022-12-14,P0006,810
2022-12-14,P0007,421
2022-12-14,P0008,346
2022-12-14,P0009,1089
2022-12-14,P0010,736
2022-12-14,P0011,1191
2022-12-14,P0012,773
2022-12-14,P0013,749
2022-12-14,P0014,1064
2022-12-14,P0015,506
2022-12-14,P0016,997
2022-12-14,P0017,707
2022-12-14,P0018,575
2022-12-14,P0019,770
2022-12-14,P0020,248
2022-12-15,P0001,486
2022-12-15,P0002,502
2022-12-15,P0003,680
2022-12-15,P0004,494
2022-12-15,P0005,1074
2022-12-15,P0006,718
2022-12-15,P0007,1012
2022-12-15,P0008,558
2022-12-15,P0009,1196
2022-12-15,P0010,261
2022-12-15,P0011,581
2022-12-15,P0012,514
2022-12-15,P0013,977
2022-12-15,P0014,755
2022-12-15,P0015,735
2022-12-15,P0016,902
2022-12-15,P0017,641
2022-12-15,P0018,631
2022-12-15,P0019,664
2022-12-15,P0020,351
2022-12-16,P0001,1142
2022-12-16,P0002,805
2022-12-16,P0003,832
2022-12-16,P0004,703
2022-12-16,P0005,1349
2022-12-16,P0006,652
2022-12-16,P0007,822
2022-12-16,P0008,416
2022-12-16,P0009,717
2022-12-16,P0010,563
2022-12-16,P0011,686
2022-12-16,P0012,681
2022-12-16,P0013,1077
2022-12-16,P0014,743
2022-12-16,P0015,482
2022-12-16,P0016,427
2022-12-16,P0017,977
2022-12-16,P0018,833
2022-12-16,P0019,890
2022-12-16,P0020,382
2022-12-17,P0001,1004
2022-12-17,P0002,390
2022-12-17,P0003,578
2022-12-17,P0004,814
2022-12-17,P0005,294
2022-12-17,P0006,444
2022-12-17,P0007,415
2022-12-17,P0008,510
2022-12-17,P0009,1183
2022-12-17,P0010,115
2022-12-17,P0011,702
2022-12-17,P0012,757
2022-12-17,P0013,348
2022-12-17,P0014,651
2022-12-17,P0015,754
2022-12-17,P0016,206
2022-12-17,P0017,726
2022-12-17,P0018,709
2022-12-17,P0019,698
2022-12-17,P0020,762
2022-12-18,P0001,1098
2022-12-18,P0002,862
2022-12-18,P0003,726
2022-12-18,P0004,872
2022-12-18,P0005,919
2022-12-18,P0006,577
2022-12-18,P0007,927
2022-12-18,P0008,559
2022-12-18,P0009,1013
2022-12-18,P0010,484
2022-12-18,P0011,400
2022-12-18,P0012,607
2022-12-18,P0013,728
2022-12-18,P0014,1013
2022-12-18,P0015,676
2022-12-18,P0016,468
2022-12-18,P0017,473
2022-12-18,P0018,542
2022-12-18,P0019,748
2022-12-18,P0020,389
2022-12-19,P0001,433
2022-12-19,P0002,437
2022-12-19,P0003,411
2022-12-19,P0004,655
2022-12-19,P0005,704
2022-12-19,P0006,551
2022-12-19,P0007,756
2022-12-19,P0008,598
2022-12-19,P0009,861
2022-12-19,P0010,538
2022-12-19,P0011,654
2022-12-19,P0012,444
2022-12-19,P0013,954
2022-12-19,P0014,667
2022-12-19,P0015,508
2022-12-19,P0016,713
2022-12-19,P0017,867
2022-12-19,P0018,501
2022-12-19,P0019,757
2022-12-19,P0020,1282
2022-12-20,P0001,593
2022-12-20,P0002,1173
2022-12-20,P0003,782
2022-12-20,P0004,1009
2022-12-20,P0005,755
2022-12-20,P0006,339
2022-12-20,P0007,660
2022-12-20,P0008,310
2022-12-20,P0009,343
2022-12-20,P0010,829
2022-12-20,P0011,523
2022-12-20,P0012,897
2022-12-20,P0013,437
2022-12-20,P0014,659
2022-12-20,P0015,460
2022-12-20,P0016,714
2022-12-20,P0017,594
2022-12-20,P0018,356
2022-12-20,P0019,616
2022-12-20,P0020,639
2022-12-21,P0001,660
2022-12-21,P0002,804
2022-12-21,P0003,711
2022-12-21,P0004,755
2022-12-21,P0005,1036
2022-12-21,P0006,613
2022-12-21,P0007,420
2022-12-21,P0008,629
2022-12-21,P0009,648
2022-12-21,P0010,365
2022-12-21,P0011,647
2022-12-21,P0012,644
2022-12-21,P0013,769
2022-12-21,P0014,270
2022-12-21,P0015,576
2022-12-21,P0016,511
2022-12-21,P0017,453
2022-12-21,P0018,555
2022-12-21,P0019,751
2022-12-21,P0020,575
2022-12-22,P0001,684
2022-12-22,P0002,890
2022-12-22,P0003,791
2022-12-22,P0004,724
2022-12-22,P0005,407
2022-12-22,P0006,902
2022-12-22,P0007,505
2022-12-22,P0008,354
2022-12-22,P0009,444
2022-12-22,P0010,953
2022-12-22,P0011,690
2022-12-22,P0012,882
2022-12-22,P0013,556
2022-12-22,P0014,587
2022-12-22,P0015,572
2022-12-22,P0016,412
2022-12-22,P0017,1021
2022-12-22,P0018,762
2022-12-22,P0019,629
2022-12-22,P0020,947
2022-12-23,P0001,444
2022-12-23,P0002,546
2022-12-23,P0003,409
2022-12-23,P0004,659
2022-12-23,P0005,977
2022-12-23,P0006,603
2022-12-23,P0007,891
2022-12-23,P0008,710
2022-12-23,P0009,682
2022-12-23,P0010,469
2022-12-23,P0011,627
2022-12-23,P0012,791
2022-12-23,P0013,887
2022-12-23,P0014,819
2022-12-23,P0015,982
2022-12-23,P0016,767
2022-12-23,P0017,392
2022-12-23,P0018,864
2022-12-23,P0019,1006
2022-12-23,P0020,666
2022-12-24,P0001,426
2022-12-24,P0002,437
2022-12-24,P0003,573
2022-12-24,P0004,608
2022-12-24,P0005,763
2022-12-24,P0006,731
2022-12-24,P0007,213
2022-12-24,P0008,362
2022-12-24,P0009,344
2022-12-24,P0010,984
2022-12-24,P0011,944
2022-12-24,P0012,485
2022-12-24,P0013,387
2022-12-24,P0014,494
2022-12-24,P0015,547
2022-12-24,P0016,359
2022-12-24,P0017,507
2022-12-24,P0018,421
2022-12-24,P0019,903
2022-12-24,P0020,530
2022-12-25,P0001,820
2022-12-25,P0002,606
2022-12-25,P0003,831
2022-12-25,P0004,580
2022-12-25,P0005,448
2022-12-25,P0006,328
2022-12-25,P0007,598
2022-12-25,P0008,762
2022-12-25,P0009,662
2022-12-25,P0010,494
2022-12-25,P0011,384
2022-12-25,P0012,802
2022-12-25,P0013,528
2022-12-25,P0014,760
2022-12-25,P0015,189
2022-12-25,P0016,744
2022-12-25,P0017,849
2022-12-25,P0018,479
2022-12-25,P0019,727
2022-12-25,P0020,552
2022-12-26,P0001,970
2022-12-26,P0002,692
2022-12-26,P0003,601
2022-12-26,P0004,607
2022-12-26,P0005,905
2022-12-26,P0006,641
2022-12-26,P0007,1433
2022-12-26,P0008,644
2022-12-26,P0009,693
2022-12-26,P0010,787
2022-12-26,P0011,353
2022-12-26,P0012,391
2022-12-26,P0013,259
2022-12-26,P0014,568
2022-12-26,P0015,866
2022-12-26,P0016,720
2022-12-26,P0017,1189
2022-12-26,P0018,908
2022-12-26,P0019,409
2022-12-26,P0020,690
2022-12-27,P0001,887
2022-12-27,P0002,418
2022-12-27,P0003,295
2022-12-27,P0004,1032
2022-12-27,P0005,570
2022-12-27,P0006,869
2022-12-27,P0007,623
2022-12-27,P0008,331
2022-12-27,P0009,830
2022-12-27,P0010,207
2022-12-27,P0011,343
2022-12-27,P0012,937
2022-12-27,P0013,915
2022-12-27,P0014,1024
2022-12-27,P0015,342
2022-12-27,P0016,354
2022-12-27,P0017,393
2022-12-27,P0018,937
2022-12-27,P0019,423
2022-12-27,P0020,499
2022-12-28,P0001,273
2022-12-28,P0002,438
2022-12-28,P0003,823
2022-12-28,P0004,589
2022-12-28,P0005,992
2022-12-28,P0006,492
2022-12-28,P0007,453
2022-12-28,P0008,792
2022-12-28,P0009,1018
2022-12-28,P0010,856
2022-12-28,P0011,912
2022-12-28,P0012,549
2022-12-28,P0013,918
2022-12-28,P0014,559
2022-12-28,P0015,353
2022-12-28,P0016,581
2022-12-28,P0017,304
2022-12-28,P0018,419
2022-12-28,P0019,170
2022-12-28,P0020,654
2022-12-29,P0001,348
2022-12-29,P0002,932
2022-12-29,P0003,812
2022-12-29,P0004,362
2022-12-29,P0005,751
2022-12-29,P0006,326
2022-12-29,P0007,588
2022-12-29,P0008,1204
2022-12-29,P0009,1109
2022-12-29,P0010,375
2022-12-29,P0011,523
2022-12-29,P0012,421
2022-12-29,P0013,551
2022-12-29,P0014,800
2022-12-29,P0015,1084
2022-12-29,P0016,719
2022-12-29,P0017,1192
2022-12-29,P0018,877
2022-12-29,P0019,558
2022-12-29,P0020,577
2022-12-30,P0001,782
2022-12-30,P0002,667
2022-12-30,P0003,406
2022-12-30,P0004,421
2022-12-30,P0005,639
2022-12-30,P0006,1094
2022-12-30,P0007,731
2022-12-30,P0008,420
2022-12-30,P0009,681
2022-12-30,P0010,511
2022-12-30,P0011,436
2022-12-30,P0012,983
2022-12-30,P0013,650
2022-12-30,P0014,989
2022-12-30,P0015,1079
2022-12-30,P0016,760
2022-12-30,P0017,856
2022-12-30,P0018,547
2022-12-30,P0019,422
2022-12-30,P0020,798
2022-12-31,P0001,532
2022-12-31,P0002,1094
2022-12-31,P0003,407
2022-12-31,P0004,680
2022-12-31,P0005,670
2022-12-31,P0006,922
2022-12-31,P0007,639
2022-12-31,P0008,764
2022-12-31,P0009,380
2022-12-31,P0010,909
2022-12-31,P0011,413
2022-12-31,P0012,395
2022-12-31,P0013,870
2022-12-31,P0014,355
2022-12-31,P0015,636
2022-12-31,P0016,540
2022-12-31,P0017,780
2022-12-31,P0018,226
2022-12-31,P0019,674
2022-12-31,P0020,695
2023-01-01,P0001,358
2023-01-01,P0002,690
2023-01-01,P0003,1035
2023-01-01,P0004,1103
2023-01-01,P0005,1368
2023-01-01,P0006,444
2023-01-01,P0007,658
2023-01-01,P0008,1208
2023-01-01,P0009,929
2023-01-01,P0010,631
2023-01-01,P0011,581
2023-01-01,P0012,937
2023-01-01,P0013,1265
2023-01-01,P0014,1198
2023-01-01,P0015,749
2023-01-01,P0016,703
2023-01-01,P0017,591
2023-01-01,P0018,639
2023-01-01,P0019,368
2023-01-01,P0020,583
2023-01-02,P0001,664
2023-01-02,P0002,989
2023-01-02,P0003,533
2023-01-02,P0004,943
2023-01-02,P0005,1076
2023-01-02,P0006,372
2023-01-02,P0007,848
2023-01-02,P0008,562
2023-01-02,P0009,769
2023-01-02,P0010,681
2023-01-02,P0011,579
2023-01-02,P0012,639
2023-01-02,P0013,569
2023-01-02,P0014,743
2023-01-02,P0015,326
2023-01-02,P0016,583
2023-01-02,P0017,934
2023-01-02,P0018,1029
2023-01-02,P0019,559
2023-01-02,P0020,1293
2023-01-03,P0001,444
2023-01-03,P0002,489
2023-01-03,P0003,731
2023-01-03,P0004,642
2023-01-03,P0005,576
2023-01-03,P0006,660
2023-01-03,P0007,1028
2023-01-03,P0008,935
2023-01-03,P0009,897
2023-01-03,P0010,1380
2023-01-03,P0011,744
2023-01-03,P0012,775
2023-01-03,P0013,704
2023-01-03,P0014,689
2023-01-03,P0015,855
2023-01-03,P0016,875
2023-01-03,P0017,633
2023-01-03,P0018,669
2023-01-03,P0019,807
2023-01-03,P0020,609
2023-01-04,P0001,466
2023-01-04,P0002,733
2023-01-04,P0003,496
2023-01-04,P0004,955
2023-01-04,P0005,405
2023-01-04,P0006,699
2023-01-04,P0007,430
2023-01-04,P0008,532
2023-01-04,P0009,480
2023-01-04,P0010,639
2023-01-04,P0011,469
2023-01-04,P0012,611
2023-01-04,P0013,639
2023-01-04,P0014,921
2023-01-04,P0015,795
2023-01-04,P0016,556
2023-01-04,P0017,555
2023-01-04,P0018,451
2023-01-04,P0019,523
2023-01-04,P0020,840
2023-01-05,P0001,849
2023-01-05,P0002,521
2023-01-05,P0003,556
2023-01-05,P0004,485
2023-01-05,P0005,724
2023-01-05,P0006,804
2023-01-05,P0007,619
2023-01-05,P0008,574
2023-01-05,P0009,790
2023-01-05,P0010,946
2023-01-05,P0011,474
2023-01-05,P0012,811
2023-01-05,P0013,738
2023-01-05,P0014,1072
2023-01-05,P0015,475
2023-01-05,P0016,436
2023-01-05,P0017,490
2023-01-05,P0018,981
2023-01-05,P0019,901
2023-01-05,P0020,710
2023-01-06,P0001,604
2023-01-06,P0002,225
2023-01-06,P0003,767
2023-01-06,P0004,622
2023-01-06,P0005,345
2023-01-06,P0006,800
2023-01-06,P0007,565
2023-01-06,P0008,469
2023-01-06,P0009,253
2023-01-06,P0010,592
2023-01-06,P0011,476
2023-01-06,P0012,912
2023-01-06,P0013,796
2023-01-06,P0014,615
2023-01-06,P0015,794
2023-01-06,P0016,753
2023-01-06,P0017,427
2023-01-06,P0018,650
2023-01-06,P0019,618
2023-01-06,P0020,701
2023-01-07,P0001,546
2023-01-07,P0002,719
2023-01-07,P0003,545
2023-01-07,P0004,273
2023-01-07,P0005,750
2023-01-07,P0006,503
2023-01-07,P0007,664
2023-01-07,P0008,579
2023-01-07,P0009,720
2023-01-07,P0010,925
2023-01-07,P0011,608
2023-01-07,P0012,269
2023-01-07,P0013,601
2023-01-07,P0014,494
2023-01-07,P0015,715
2023-01-07,P0016,488
2023-01-07,P0017,1300
2023-01-07,P0018,616
2023-01-07,P0019,634
2023-01-07,P0020,780
2023-01-08,P0001,634
2023-01-08,P0002,732
2023-01-08,P0003,616
2023-01-08,P0004,703
2023-01-08,P0005,875
2023-01-08,P0006,290
2023-01-08,P0007,752
2023-01-08,P0008,1051
2023-01-08,P0009,577
2023-01-08,P0010,717
2023-01-08,P0011,515
2023-01-08,P0012,654
2023-01-08,P0013,346
2023-01-08,P0014,602
2023-01-08,P0015,443
2023-01-08,P0016,673
2023-01-08,P0017,404
2023-01-08,P0018,861
2023-01-08,P0019,570
2023-01-08,P0020,429
2023-01-09,P0001,215
2023-01-09,P0002,479
2023-01-09,P0003,197
2023-01-09,P0004,631
2023-01-09,P0005,508
2023-01-09,P0006,746
2023-01-09,P0007,871
2023-01-09,P0008,390
2023-01-09,P0009,610
2023-01-09,P0010,685
2023-01-09,P0011,880
2023-01-09,P0012,944
2023-01-09,P0013,588
2023-01-09,P0014,1251
2023-01-09,P0015,1068
2023-01-09,P0016,449
2023-01-09,P0017,850
2023-01-09,P0018,926
2023-01-09,P0019,461
2023-01-09,P0020,762
2023-01-10,P0001,484
2023-01-10,P0002,248
2023-01-10,P0003,827
2023-01-10,P0004,485
2023-01-10,P0005,667
2023-01-10,P0006,697
2023-01-10,P0007,906
2023-01-10,P0008,629
2023-01-10,P0009,527
2023-01-10,P0010,328
2023-01-10,P0011,851
2023-01-10,P0012,374
2023-01-10,P0013,618
2023-01-10,P0014,347
2023-01-10,P0015,702
2023-01-10,P0016,549
2023-01-10,P0017,451
2023-01-10,P0018,561
2023-01-10,P0019,787
2023-01-10,P0020,533
2023-01-11,P0001,689
2023-01-11,P0002,705
2023-01-11,P0003,931
2023-01-11,P0004,281
2023-01-11,P0005,759
2023-01-11,P0006,888
2023-01-11,P0007,214
2023-01-11,P0008,1006
2023-01-11,P0009,318
2023-01-11,P0010,898
2023-01-11,P0011,394
2023-01-11,P0012,385
2023-01-11,P0013,581
2023-01-11,P0014,811
2023-01-11,P0015,397
2023-01-11,P0016,502
2023-01-11,P0017,557
2023-01-11,P0018,636
2023-01-11,P0019,401
2023-01-11,P0020,388
2023-01-12,P0001,345
2023-01-12,P0002,582
2023-01-12,P0003,1072
2023-01-12,P0004,1230
2023-01-12,P0005,412
2023-01-12,P0006,763
2023-01-12,P0007,586
2023-01-12,P0008,571
2023-01-12,P0009,597
2023-01-12,P0010,660
2023-01-12,P0011,978
2023-01-12,P0012,1219
2023-01-12,P0013,434
2023-01-12,P0014,1237
2023-01-12,P0015,520
2023-01-12,P0016,465
2023-01-12,P0017,646
2023-01-12,P0018,786
2023-01-12,P0019,786
2023-01-12,P0020,855
2023-01-13,P0001,483
2023-01-13,P0002,874
2023-01-13,P0003,1132
2023-01-13,P0004,977
